SampleID,SampleDate,Species,Sex,Tissue,Length,Weight,PFBA,PFPeA,PFHxA,PFHpA,PFOA,PFNA,PFBS,PFPeS,PFHxS,PFHpS,PFOS,6:2 FTS,PFDA,PFUnA,PFDoA,PFTrDA,PFTeDA,PFHxDA,PFNS,PFDS,PFDoS,4:2 FTS,8:2 FTS,10:2 FTS,N-MeFOSAA,N-EtFOSAA,FOSA,FOSAA,N-MeFOSA,N-EtFOSA,HFPO-DA,ADONA,9Cl-PF3ONS,11Cl-PF3OUdS,3:3 FTCA,5:3 FTCA,7:3 FTCA,6:2 FTCA,8:2 FTCA,10:2 FTCA,6:2 FTUCA,8:2 FTUCA,6:2 diPAP,FBSA,FHxSA,PFPrS,Cl-PFOS,PFEtCHxS,8:2 diPAP,diSAmPAP,SumPFAS,log_PFBA,log_PFPeA,log_PFHxA,log_PFHpA,log_PFOA,log_PFNA,log_PFBS,log_PFPeS,log_PFHxS,log_PFHpS,log_PFOS,log_6:2 FTS,log_PFDA,log_PFUnA,log_PFDoA,log_PFTrDA,log_PFTeDA,log_PFHxDA,log_PFNS,log_PFDS,log_PFDoS,log_4:2 FTS,log_8:2 FTS,log_10:2 FTS,log_N-MeFOSAA,log_N-EtFOSAA,log_FOSA,log_FOSAA,log_N-MeFOSA,log_N-EtFOSA,log_HFPO-DA,log_ADONA,log_9Cl-PF3ONS,log_11Cl-PF3OUdS,log_3:3 FTCA,log_5:3 FTCA,log_7:3 FTCA,log_6:2 FTCA,log_8:2 FTCA,log_10:2 FTCA,log_6:2 FTUCA,log_8:2 FTUCA,log_6:2 diPAP,log_FBSA,log_FHxSA,log_PFPrS,log_Cl-PFOS,log_PFEtCHxS,log_8:2 diPAP,log_diSAmPAP
LMB034-LIV-08192021,8/19/2021 0:00,Largemouth Bass,F,Liver,44,1438.5,0.1095,0.04385,0.04385,0.04385,0.04385,0.093,0.04385,0.233,4.4,2.47,5440,0.04385,10.4,22.1,26.4,20.5,17.6,0.284,33.9,52,18.5,0.219,1.54,6.67,0.1095,0.04385,8.74,0.1095,0.219,0.04385,0.04385,0.04385,0.219,0.219,0.4385,0.219,1.72,0.1095,1.82,0.4385,0.04385,0.04385,0.04385,3.45,15.2,0.219,10.4,0.093,0.04385,0.04385,5701.79975,-0.960585881,-1.358030402,-1.358030402,-1.358030402,-1.358030402,-1.031517051,-1.358030402,-0.632644079,0.643452676,0.392696953,3.7355989,-1.358030402,1.017033339,1.344392274,1.421603927,1.311753861,1.245512668,-0.54668166,1.530199698,1.716003344,1.267171728,-0.659555885,0.187520721,0.824125834,-0.960585881,-1.358030402,0.941511433,-0.960585881,-0.659555885,-1.358030402,-1.358030402,-1.358030402,-0.659555885,-0.659555885,-0.358030402,-0.659555885,0.235528447,-0.960585881,0.260071388,-0.358030402,-1.358030402,-1.358030402,-1.358030402,0.537819095,1.181843588,-0.659555885,1.017033339,-1.031517051,-1.358030402,-1.358030402
LMB034-MU-08192021,8/19/2021 0:00,Largemouth Bass,F,Muscle,44,1438.5,0.1035,0.04145,0.04145,0.04145,0.04145,0.04145,0.04145,0.1035,0.427,0.174,647,0.04145,1.6,3.28,3.55,2.46,1.91,0.093,4.69,6.82,2.06,0.2075,0.093,0.908,0.1035,0.04145,0.259,0.1035,0.2075,0.04145,0.04145,0.04145,0.2075,0.2075,0.4145,0.2075,0.233,0.1035,2.05,0.93,0.04145,0.04145,0.04145,0.649,0.4655,0.2075,0.891,0.04145,0.04145,0.04145,683.42415,-0.98505965,-1.382475465,-1.382475465,-1.382475465,-1.382475465,-1.382475465,-1.382475465,-0.98505965,-0.369572125,-0.759450752,2.810904281,-1.382475465,0.204119983,0.515873844,0.550228353,0.390935107,0.281033367,-1.031517051,0.671172843,0.833784375,0.31386722,-0.682981899,-1.031517051,-0.041914151,-0.98505965,-1.382475465,-0.586700236,-0.98505965,-0.682981899,-1.382475465,-1.382475465,-1.382475465,-0.682981899,-0.682981899,-0.382475465,-0.682981899,-0.632644079,-0.98505965,0.311753861,-0.031517051,-1.382475465,-1.382475465,-1.382475465,-0.187755303,-0.332080315,-0.682981899,-0.050122296,-1.382475465,-1.382475465,-1.382475465
LMB034-STO-08192021,8/19/2021 0:00,Largemouth Bass,F,Stomach,44,1438.5,0.126,0.0505,0.0505,0.0505,0.0505,0.0505,0.0505,0.233,3.17,2.38,4520,0.0505,9.37,18.8,20.4,13.1,12.9,0.093,34.9,49.1,24.1,0.252,1.43,7.23,0.126,0.0505,8.57,0.126,0.252,0.0505,0.0505,0.0505,0.252,0.252,0.505,0.252,0.233,0.126,0.93,0.93,0.0505,0.0505,0.0505,15.2,15.8,0.252,11.6,0.0505,0.0505,0.0505,4773.8485,-0.899629455,-1.296708622,-1.296708622,-1.296708622,-1.296708622,-1.296708622,-1.296708622,-0.632644079,0.501059262,0.376576957,3.655138435,-1.296708622,0.971739591,1.274157849,1.309630167,1.117271296,1.11058971,-1.031517051,1.542825427,1.691081492,1.382017043,-0.598599459,0.155336037,0.859138297,-0.899629455,-1.296708622,0.932980822,-0.899629455,-0.598599459,-1.296708622,-1.296708622,-1.296708622,-0.598599459,-0.598599459,-0.296708622,-0.598599459,-0.632644079,-0.899629455,-0.031517051,-0.031517051,-1.296708622,-1.296708622,-1.296708622,1.181843588,1.198657087,-0.598599459,1.064457989,-1.296708622,-1.296708622,-1.296708622
PR001-WG-01192021,11/10/2020 0:00,Prey,U,Whole Body,,,0.0493,0.0493,0.0493,0.0985,0.0985,0.0493,0.0493,0.0985,7.06,2.48,1190,0.0493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1200.1313,-1.307153081,-1.307153081,-1.307153081,-1.00656377,-1.00656377,-1.307153081,-1.307153081,-1.00656377,0.848804701,0.394451681,3.075546961,-1.307153081,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!
PR002-WG-01192021,11/10/2020 0:00,Prey,U,Whole Body,,,0.0418,0.0418,0.0418,0.947,0.91,0.0418,0.0418,0.215,24.1,4,705,0.0418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,735.4228,-1.378823718,-1.378823718,-1.378823718,-0.023650021,-0.040958608,-1.378823718,-1.378823718,-0.66756154,1.382017043,0.602059991,2.848189117,-1.378823718,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!
PR003-WG-01192021,11/10/2020 0:00,Prey,U,Whole Body,,,0.0469,0.0469,0.0469,0.368,0.0937,0.45,0.0469,0.0937,7.07,2.7,1120,0.0469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1131.0099,-1.328827157,-1.328827157,-1.328827157,-0.434152181,-1.028260409,-0.346787486,-1.328827157,-1.028260409,0.849419414,0.431363764,3.049218023,-1.328827157,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!
PR004-WG-01192021,11/10/2020 0:00,Prey,U,Whole Body,,,0.044,0.044,0.044,0.0879,0.0879,0.231,0.044,0.238,11.9,3.5,1040,0.044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1056.2648,-1.356547324,-1.356547324,-1.356547324,-1.056011125,-1.056011125,-0.63638802,-1.356547324,-0.623423043,1.075546961,0.544068044,3.017033339,-1.356547324,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!
PR005-WG-01192021,11/10/2020 0:00,Prey,U,Whole Body,,,0.0486,0.0486,0.0486,0.194,0.206,0.589,0.0486,0.416,10.2,3.81,1490,0.0486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1505.658,-1.313363731,-1.313363731,-1.313363731,-0.71219827,-0.68613278,-0.229884705,-1.313363731,-0.380906669,1.008600172,0.580924976,3.173186268,-1.313363731,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!
PR006-WG-01192021,11/10/2020 0:00,Prey,U,Whole Body,,,0.0427,0.0427,0.0427,0.207,0.253,0.369,0.0427,0.629,9.62,3.93,1590,0.0427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1605.2215,-1.369572125,-1.369572125,-1.369572125,-0.684029655,-0.596879479,-0.432973634,-1.369572125,-0.201349355,0.983175072,0.59439255,3.201397124,-1.369572125,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!
PR007-WG-01192021,11/10/2020 0:00,Prey,U,Whole Body,,,0.0512,0.0512,0.0512,0.1023,0.1023,0.0512,0.0512,0.377,5.27,1.6,1140,0.0512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1147.7588,-1.290730039,-1.290730039,-1.290730039,-0.990124366,-0.990124366,-1.290730039,-1.290730039,-0.42365865,0.721810615,0.204119983,3.056904851,-1.290730039,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!
PR008-WG-01192021,11/10/2020 0:00,Prey,U,Whole Body,,,0.0403,0.0403,0.0403,0.426,0.0806,0.0403,0.0403,0.472,7.79,3.05,1030,0.0403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1042.0604,-1.394694954,-1.394694954,-1.394694954,-0.370590401,-1.093664958,-1.394694954,-1.394694954,-0.326058001,0.891537458,0.484299839,3.012837225,-1.394694954,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!
PR009-WG-01192021,11/10/2020 0:00,Prey,U,Whole Body,,,0.0498,0.0498,0.0498,0.0996,0.0996,0.0498,0.0498,0.0996,6.87,2.62,1070,0.0498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1080.0876,-1.302770657,-1.302770657,-1.302770657,-1.001740662,-1.001740662,-1.302770657,-1.302770657,-1.001740662,0.836956737,0.418301291,3.029383778,-1.302770657,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!
PR010-WG-01192021,11/10/2020 0:00,Prey,U,Whole Body,,,0.0487,0.0487,0.0487,6.56,0.429,0.475,0.0976,0.39,25.1,4.12,1430,0.0487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1467.3664,-1.312471039,-1.312471039,-1.312471039,0.816903839,-0.367542708,-0.32330639,-1.010550182,-0.408935393,1.399673721,0.614897216,3.155336037,-1.312471039,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!
PR011-WG-01192021,11/10/2020 0:00,Prey,U,Whole Body,,,0.0416,0.0416,0.0831,2.64,0.0831,0.0416,0.0416,0.442,7.36,3.44,1190,0.0416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1204.2562,-1.380906669,-1.380906669,-1.080398976,0.421603927,-1.080398976,-1.380906669,-1.380906669,-0.354577731,0.866877814,0.536558443,3.075546961,-1.380906669,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!
PR012-WG-01192021,11/10/2020 0:00,Prey,U,Whole Body,,,0.0488,0.0488,0.0488,0.0975,0.0975,0.263,0.0488,0.301,9.15,2.36,1110,0.0488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1122.513,-1.311580178,-1.311580178,-1.311580178,-1.010995384,-1.010995384,-0.580044252,-1.311580178,-0.521433504,0.961421094,0.372912003,3.045322979,-1.311580178,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!
PR013-WG-01192021,11/10/2020 0:00,Prey,U,Whole Body,,,0.0411,0.0411,0.0411,0.239,0.0821,0.473,0.0411,0.421,9.46,3.31,1090,0.0411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1104.1906,-1.386158178,-1.386158178,-1.386158178,-0.621602099,-1.085656843,-0.325138859,-1.386158178,-0.375717904,0.975891136,0.519827994,3.037426498,-1.386158178,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!
PR014-WG-01192021,11/10/2020 0:00,Prey,U,Whole Body,,,0.0435,0.0435,0.0435,0.087,0.087,0.087,0.0435,0.222,6.82,2.86,953,0.0435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,963.3805,-1.361510743,-1.361510743,-1.361510743,-1.060480747,-1.060480747,-1.060480747,-1.361510743,-0.653647026,0.833784375,0.456366033,2.979092901,-1.361510743,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!
PR029-WG-08132021,8/19/2021 0:00,Prey,U,Whole Body,,,0.031254558,0.05520659,0.042169529,0.228,0.365,1.42,2.52,0.041376732,18.5,2.34,2580,0.047173806,7.84,12.9,52.5,5.35,9.13,0.093122966,6.67,5.67,2.25,0.064180337,9.57,1.42,0.078609146,0.067821646,15.8,0.061589858,0.060194968,0.091181904,0.112127959,0.078136395,0.05423499,0.06157074,0.09012946,0.05896604,2.56,4,0.236,0.116594543,0.061352428,0.047218177,0.083178453,22.6,102,0.059614415,0.703,0.246,0.103594327,0.137520055,2868.61612,-1.505086639,-1.258009081,-1.375001245,-0.642065153,-0.437707136,0.152288344,0.401400541,-1.38324381,1.267171728,0.369215857,3.411619706,-1.32629908,0.894316063,1.11058971,1.720159303,0.728353782,0.960470778,-1.030943198,0.824125834,0.753583059,0.352182518,-1.192598006,0.980911938,0.152288344,-1.104526924,-1.168631676,1.198657087,-1.210490799,-1.22043981,-1.040091343,-0.950286084,-1.10714663,-1.265720432,-1.210625624,-1.045133231,-1.229398035,0.408239965,0.602059991,-0.627087997,-0.933321775,-1.212168249,-1.325890781,-1.07998916,1.354108439,2.008600172,-1.22464871,-0.153044675,-0.609064893,-0.984664027,-0.861633963
PR030-WG-08132021,8/19/2021 0:00,Prey,U,Whole Body,,,0.029156219,0.051500182,0.039338391,0.029156219,0.462,1.37,0.549,0.289,19.9,2.09,1960,0.044006696,5,8.92,29.2,2.36,4.83,0.086870965,4.72,4.64,2.2,0.059871458,7.03,0.964,0.073331559,0.0632683,12.5,0.057454896,0.056153655,0.08506022,0.104600018,0.072890548,0.050593813,0.057437062,0.084078434,0.055007234,2,3.38,1.19,0.108766729,0.057233406,0.044048088,0.077594097,15.6,80.6,0.055612079,0.448,0.212,0.096639309,0.128287364,2172.121957,-1.535268796,-1.288191238,-1.405183402,-1.535268796,-0.335358024,0.136720567,-0.260427656,-0.539102157,1.298853076,0.320146286,3.292256071,-1.356481237,0.698970004,0.950364854,1.465382851,0.372912003,0.683947131,-1.061125355,0.673941999,0.666517981,0.342422681,-1.222780163,0.846955325,-0.015922966,-1.134709081,-1.198813833,1.096910013,-1.240672956,-1.250621967,-1.0702735,-0.980468241,-1.137328787,-1.295902589,-1.240807781,-1.075315388,-1.259580192,0.301029996,0.5289167,0.075546961,-0.963503932,-1.242350406,-1.356072938,-1.110171317,1.193124598,1.906335042,-1.254830867,-0.348721986,-0.673664139,-1.014846184,-0.89181612
PR031-WG-08132021,8/19/2021 0:00,Prey,U,Whole Body,,,0.027045545,0.047771985,0.03649061,0.027045545,0.307,2.02,0.046018624,0.298,24.8,2.21,627,0.040820967,4.58,11.2,40.2,7.29,5.51,0.08058221,7.75,8.75,4.46,0.055537249,8.13,1.45,0.068022948,0.058688187,13.5,0.053295627,0.052088585,0.078902548,0.097027823,0.067613862,0.04693123,0.053279084,0.077991835,0.051025155,9.29,0.043385567,0.027045545,0.100892898,0.053090171,0.040859363,0.071976912,30.1,37.9,0.051586215,0.302,0.027045545,0.089643405,0.119000397,848.7377056,-1.567904267,-1.32082671,-1.437818874,-1.567904267,-0.512861625,0.305351369,-1.337066367,-0.525783736,1.394451681,0.344392274,2.797267541,-1.389116709,0.660865478,1.049218023,1.604226053,0.862727528,0.741151599,-1.093760826,0.889301703,0.942008053,0.649334859,-1.255415634,0.910090546,0.161368002,-1.167344552,-1.231449304,1.130333768,-1.273308427,-1.283257439,-1.102908971,-1.013103713,-1.169964259,-1.32853806,-1.273443252,-1.107950859,-1.292215664,0.968015714,-1.362654718,-1.567904267,-0.996139404,-1.274985877,-1.38870841,-1.142806788,1.478566496,1.57863921,-1.287466339,-0.519993057,-1.567904267,-1.047481656,-0.924451591
PR032-WG-08132021,8/19/2021 0:00,Prey,U,Whole Body,,,0.029950283,0.052902778,0.040409764,0.029950283,0.348,3.37,0.972,0.039650051,23.2,2.06,1380,0.045205209,5.51,8.34,22.9,2.05,6.07,0.089236877,4.64,4.68,1.98,0.061502045,6.2,0.981,6.22,0.064991399,13.2,0.059019668,0.057682988,0.087376817,0.107448777,0.074875706,0.051971725,0.059001349,0.086368292,0.056505345,2.95,2.53,0.029950283,0.111728968,0.058792146,0.045247728,0.079707356,12.8,63.6,0.057126663,0.512,0.029950283,0.09927126,0.131781243,1576.850605,-1.523599076,-1.276521519,-1.393513683,-1.523599076,-0.458420756,0.527629901,-0.012333735,-1.401756248,1.365487985,0.31386722,3.139879086,-1.344811518,0.741151599,0.921166051,1.359835482,0.311753861,0.783188691,-1.049455635,0.666517981,0.670245853,0.29666519,-1.211110443,0.792391689,-0.008330993,0.793790385,-1.187144113,1.120573931,-1.229003236,-1.238952248,-1.05860378,-0.968798522,-1.125659068,-1.284232869,-1.229138061,-1.063645668,-1.247910473,0.469822016,0.403120521,-1.523599076,-0.951834213,-1.230680686,-1.344403219,-1.098501597,1.10720997,1.803457116,-1.243161148,-0.290730039,-1.523599076,-1.003176465,-0.8801464
PR033-WG-08132021,8/19/2021 0:00,Prey,U,Whole Body,,,0.027772635,0.049056283,0.037471621,0.027772635,0.325,1.32,2.7,0.036767145,14.4,1.15,1490,0.041918394,4.67,7.56,26.7,3.58,5.23,0.082748575,3.12,2.98,1.05,0.057030308,7.17,0.702,5.55,0.060265955,9.92,0.054728421,0.05348893,0.081023757,0.09963631,0.069431587,0.048192925,0.054711434,0.080088561,0.052396911,6.72,2.94,0.027772635,0.103605294,0.054517442,0.041957822,0.073911933,18.6,46.1,0.052973054,0.34,0.027772635,0.09205337,0.122199593,1664.438266,-1.556382918,-1.30930536,-1.426297524,-1.556382918,-0.488116639,0.120573931,0.431363764,-1.434540089,1.158362492,0.06069784,3.173186268,-1.37759536,0.669316881,0.878521796,1.426511261,0.553883027,0.718501689,-1.082239477,0.494154594,0.474216264,0.021189299,-1.243894285,0.855519156,-0.153662888,0.744292983,-1.219927955,0.996511672,-1.261787078,-1.271736089,-1.091387622,-1.001582364,-1.15844291,-1.317016711,-1.261921903,-1.09642951,-1.280694315,0.827369273,0.46834733,-1.556382918,-0.984618054,-1.263464528,-1.37718706,-1.131285439,1.269512944,1.663700925,-1.27594499,-0.468521083,-1.556382918,-1.035960306,-0.912930242
PR034-WG-08132021,8/19/2021 0:00,Prey,U,Whole Body,,,0.028426858,0.050211872,0.038354317,0.028426858,0.028426858,0.892,0.613,0.327,33.8,1.57,691,0.042905841,4.83,11.2,51.5,12.1,6.23,0.084697833,5.82,5.01,2.9,0.058373736,6.73,1.62,0.071497124,0.061685604,10.9,0.056017625,0.054748936,0.082932384,0.101983382,0.071067144,0.049328177,0.056000238,0.081975158,0.053631193,2.82,2.96,0.028426858,0.10604586,0.055801676,0.042946197,0.075653031,21.3,29.7,0.054220908,0.04318638,0.028426858,0.094221815,0.125078174,905.5766989,-1.546271145,-1.299193587,-1.416185751,-1.546271145,-1.546271145,-0.049635146,-0.212539525,-0.485452247,1.5289167,0.195899652,2.839478047,-1.367483586,0.683947131,1.049218023,1.711807229,1.08278537,0.794488047,-1.072127703,0.764922985,0.699837726,0.462397998,-1.233782511,0.828015064,0.209515015,-1.145711429,-1.209816181,1.037426498,-1.251675304,-1.261624316,-1.081275848,-0.99147059,-1.148331136,-1.306904937,-1.251810129,-1.086317736,-1.270582541,0.450249108,0.471291711,-1.546271145,-0.974506281,-1.253352754,-1.367075287,-1.121173665,1.328379603,1.472756449,-1.265833216,-1.364653197,-1.546271145,-1.025848533,-0.902818468
PR060-WG-08192021,8/19/2021 0:00,Prey,U,Whole Body,,,0.0442,0.0442,0.0442,0.0885,0.0885,0.378,0.0442,0.221,16.2,2.85,819,0.213,2.43,5.03,6.44,2.62,4.92,0.0885,8.45,10.2,2.2,0.1105,3.97,3.71,0.0442,0.0442,4.84,0.0442,0.0442,0.0442,0.0442,0.0442,0.0442,0.0442,0.442,2.42,3.27,0.1105,0.1105,0.0442,0.0442,0.0442,0.1105,3.75,23.4,0.1105,2.19,0.221,0.0885,0.0885,931.0672,-1.354577731,-1.354577731,-1.354577731,-1.053056729,-1.053056729,-0.4225082,-1.354577731,-0.655607726,1.209515015,0.45484486,2.913283902,-0.671620397,0.385606274,0.701567985,0.808885867,0.418301291,0.691965103,-1.053056729,0.926856709,1.008600172,0.342422681,-0.956637722,0.598790507,0.56937391,-1.354577731,-1.354577731,0.684845362,-1.354577731,-1.354577731,-1.354577731,-1.354577731,-1.354577731,-1.354577731,-1.354577731,-0.354577731,0.383815366,0.514547753,-0.956637722,-0.956637722,-1.354577731,-1.354577731,-1.354577731,-0.956637722,0.574031268,1.369215857,-0.956637722,0.340444115,-0.655607726,-1.053056729,-1.053056729
PR061-WG-08192021,8/19/2021 0:00,Prey,U,Whole Body,,,0.0413,0.0825,0.0825,0.0413,0.0413,0.216,0.0413,0.2065,6.56,1.57,638,0.0413,1.96,4.69,4.73,2.55,2.75,0.0825,5.94,7.89,1.71,0.1035,1.94,1.44,0.0413,0.0413,2.85,0.0413,0.0413,0.0413,0.0413,0.0413,0.0413,0.0413,0.413,0.638,2.36,0.1035,0.1035,0.0413,0.0413,0.0413,0.1035,4.77,21.8,0.1035,1.65,0.2065,0.0825,0.0825,718.4721,-1.384049948,-1.083546051,-1.083546051,-1.384049948,-1.384049948,-0.665546249,-1.384049948,-0.685079944,0.816903839,0.195899652,2.804820679,-1.384049948,0.292256071,0.671172843,0.674861141,0.40654018,0.439332694,-1.083546051,0.773786445,0.897077003,0.23299611,-0.98505965,0.28780173,0.158362492,-1.384049948,-1.384049948,0.45484486,-1.384049948,-1.384049948,-1.384049948,-1.384049948,-1.384049948,-1.384049948,-1.384049948,-0.384049948,-0.195179321,0.372912003,-0.98505965,-0.98505965,-1.384049948,-1.384049948,-1.384049948,-0.98505965,0.678518379,1.338456494,-0.98505965,0.217483944,-0.685079944,-1.083546051,-1.083546051
