Sample ID,Location,Sample Date,Common Name,Genus,Species,Sex,Tissue,Length,log_Length,Weight,log_Weight,PFBA,PFPeA,PFHxA,PFHpA,PFOA,PFNA,PFDA,PFUnA,PFDoA,PFTrDA,PFTeDA,PFHxDA,PFPrS,PFBS,PFPeS,PFHxS,PFHpS,PFOS,PFNS,PFDS,PFDoS,Cl-PFOS,PFEtCHxS,FBSA,FHxSA,FOSA,N-MeFOSA,N-EtFOSA,FOSAA,N-MeFOSAA,N-EtFOSAA,4:2 FTS,6:2 FTS,8:2 FTS,10:2 FTS,3:3 FTCA,5:3 FTCA,7:3 FTCA,6:2 FTCA,8:2 FTCA,10:2 FTCA,6:2 FTUCA,8:2 FTUCA,ADONA,9Cl-PF3ONS,11Cl-PF3OUdS,HFPO-DA,6:2 diPAP,8:2 diPAP,diSAmPAP,SumPFAS,log_PFBA,log_PFPeA,log_PFHxA,log_PFHpA,log_PFOA,log_PFNA,log_PFDA,log_PFUnA,log_PFDoA,log_PFTrDA,log_PFTeDA,log_PFHxDA,log_PFPrS,log_PFBS,log_PFPeS,log_PFHxS,log_PFHpS,log_PFOS,log_PFNS,log_PFDS,log_PFDoS,log_Cl-PFOS,log_PFEtCHxS,log_FBSA,log_FHxSA,log_FOSA,log_N-MeFOSA,log_N-EtFOSA,log_FOSAA,log_N-MeFOSAA,log_N-EtFOSAA,log_4:2 FTS,log_6:2 FTS,log_8:2 FTS,log_10:2 FTS,log_3:3 FTCA,log_5:3 FTCA,log_7:3 FTCA,log_6:2 FTCA,log_8:2 FTCA,log_10:2 FTCA,log_6:2 FTUCA,log_8:2 FTUCA,log_ADONA,log_9Cl-PF3ONS,log_11Cl-PF3OUdS,log_HFPO-DA,log_6:2 diPAP,log_8:2 diPAP,log_diSAmPAP
PU025-JBA-08132021,Spill,4/28/2021 0:00,Pumpkinseed,Lepomis,gibbosus,U,Whole Body,6,0.77815125,4.35,0.638489257,0.0905,0.04865,0.0371,0.0905,0.55,0.401,3.98,6.92,11.4,1.03,5.38,0.082,0.0525,0.1545,0.12,10.7,1.18,658,0.296,2.16,0.2425,0.138,0.0905,83.1,45.8,20,0.053,0.08,0.054,0.915,0.0595,0.0565,0.599,0.954,0.078,0.079,1.82,15,0.0441,0.0274,0.1025,0.054,0.0415,0.069,0.04775,0.054,0.0985,0.073,0.091,0.121,872.6155,-1.043351421,-1.312917155,-1.43062609,-1.043351421,-0.259637311,-0.396855627,0.599883072,0.840106094,1.056904851,0.012837225,0.730782276,-1.086186148,-1.279840697,-0.811071516,-0.920818754,1.029383778,0.071882007,2.818225894,-0.528708289,0.334453751,-0.615288257,-0.860120914,-1.043351421,1.919601024,1.660865478,1.301029996,-1.27572413,-1.096910013,-1.26760624,-0.038578906,-1.225483034,-1.247951552,-0.222573178,-0.020451625,-1.107905397,-1.102372909,0.260071388,1.176091259,-1.355561411,-1.562249437,-0.989276135,-1.26760624,-1.381951903,-1.161150909,-1.321026624,-1.26760624,-1.00656377,-1.13667714,-1.040958608,-0.91721463
PU026-JBA-08132021,Spill,4/28/2021 0:00,Pumpkinseed,Lepomis,gibbosus,U,Whole Body,6,0.77815125,4.45,0.648360011,0.02865,0.051,0.128,0.0945,0.315,0.164,1.74,2.06,2.58,0.326,1.26,0.0855,0.0545,0.161,0.1255,6.56,0.237,197,0.135,0.503,0.2535,0.144,0.0945,14.4,66.1,9.89,0.0555,0.084,0.0565,0.2385,0.0625,0.059,0.143,1.31,0.269,0.0825,0.1785,0.788,0.04605,0.02865,0.107,0.0565,0.04335,0.072,0.04985,0.0565,0.103,0.0765,0.095,0.1265,308.67855,-1.542875374,-1.292429824,-0.89279003,-1.024568191,-0.501689446,-0.785156152,0.240549248,0.31386722,0.411619706,-0.4867824,0.100370545,-1.068033885,-1.263603498,-0.793174124,-0.901356274,0.816903839,-0.625251654,2.294466226,-0.869666232,-0.298432015,-0.596022036,-0.841637508,-1.024568191,1.158362492,1.820201459,0.995196292,-1.255707017,-1.075720714,-1.247951552,-0.622511617,-1.204119983,-1.229147988,-0.844663963,0.117271296,-0.57024772,-1.083546051,-0.74836178,-0.103473783,-1.336770365,-1.542875374,-0.970616222,-1.247951552,-1.363010898,-1.142667504,-1.302334837,-1.247951552,-0.987162775,-1.116338565,-1.022276395,-0.897909474
PU027-JBA-08132021,Spill,4/28/2021 0:00,Pumpkinseed,Lepomis,gibbosus,U,Whole Body,8,0.903089987,12.95,1.112269768,0.02805,0.04955,0.125,0.0925,0.355,0.16,3.87,4.5,4.89,2.02,3.99,0.0835,0.0535,0.04775,0.1225,12.2,0.738,481,0.292,5.38,0.2475,0.1405,0.0925,34,34.7,19.6,0.054,0.082,0.0555,0.233,0.061,0.0575,0.14,1.5,0.263,0.081,0.43,1.94,0.045,0.02805,0.1045,0.055,0.0424,0.07,0.04865,0.0555,0.1005,0.0745,0.093,0.1235,614.51545,-1.552067134,-1.304956341,-0.903089987,-1.033858267,-0.449771647,-0.795880017,0.587710965,0.653212514,0.689308859,0.305351369,0.600972896,-1.078313525,-1.271646218,-1.321026624,-0.911863911,1.086359831,-0.131943638,2.682145076,-0.534617149,0.730782276,-0.606424797,-0.852323676,-1.033858267,1.531478917,1.540329475,1.292256071,-1.26760624,-1.086186148,-1.255707017,-0.632644079,-1.214670165,-1.240332155,-0.853871964,0.176091259,-0.580044252,-1.091514981,-0.366531544,0.28780173,-1.346787486,-1.552067134,-0.98088371,-1.259637311,-1.372634143,-1.15490196,-1.312917155,-1.255707017,-0.997833938,-1.127843727,-1.031517051,-0.908333042
PU028-JBA-08132021,Spill,4/28/2021 0:00,Pumpkinseed,Lepomis,gibbosus,U,Whole Body,8,0.903089987,8.55,0.931966115,0.0262,0.0462,0.1165,0.0262,0.264,0.1495,2.2,4.06,5.78,1.27,5.94,0.078,0.05,0.04455,0.1145,5.05,0.81,332,0.954,5.21,0.231,0.131,0.0865,20.6,40.8,19.1,0.0505,0.0765,0.0515,1.27,0.057,0.054,0.1305,1.1,0.245,0.0755,1.11,4.33,0.04195,0.0262,1.83,0.0515,0.03955,0.0655,0.04545,0.0515,0.094,0.0695,0.087,0.115,456.2058,-1.581698709,-1.335358024,-0.933674075,-1.581698709,-0.578396073,-0.825358807,0.342422681,0.608526034,0.761927838,0.103803721,0.773786445,-1.107905397,-1.301029996,-1.351152292,-0.941194513,0.703291378,-0.091514981,2.521138084,-0.020451625,0.716837723,-0.63638802,-0.882728704,-1.062983893,1.31386722,1.610660163,1.281033367,-1.296708622,-1.116338565,-1.288192771,0.103803721,-1.244125144,-1.26760624,-0.884389488,0.041392685,-0.610833916,-1.122053048,0.045322979,0.636487896,-1.377268035,-1.581698709,0.26245109,-1.288192771,-1.402853512,-1.1837587,-1.342466112,-1.288192771,-1.026872146,-1.158015195,-1.060480747,-0.93930216
PU029-JBA-08132021,Spill,4/28/2021 0:00,Pumpkinseed,Lepomis,gibbosus,U,Whole Body,6,0.77815125,3.15,0.498310554,0.02775,0.0491,0.1235,0.0915,0.805,0.507,2.48,4.75,8.19,0.921,4.96,0.0825,0.053,0.156,0.1215,10.1,0.738,354,0.1305,0.941,0.245,0.139,0.0915,73.3,185,30.2,0.0535,0.081,0.0545,0.2305,0.0605,0.057,0.808,1.7,0.26,0.264,0.173,0.056,0.04455,0.02775,0.1035,0.0545,0.04195,0.0695,0.0482,0.0545,0.0995,0.074,0.092,0.122,682.8328,-1.556737013,-1.308918508,-0.908333042,-1.038578906,-0.09420412,-0.294992041,0.394451681,0.67669361,0.913283902,-0.03574037,0.695481676,-1.083546051,-1.27572413,-0.806875402,-0.915423722,1.004321374,-0.131943638,2.549003262,-0.884389488,-0.026410377,-0.610833916,-0.8569852,-1.038578906,1.865103975,2.267171728,1.480006943,-1.271646218,-1.091514981,-1.263603498,-0.63732907,-1.218244625,-1.244125144,-0.092588639,0.230448921,-0.585026652,-0.578396073,-0.761953897,-1.251811973,-1.351152292,-1.556737013,-0.98505965,-1.263603498,-1.377268035,-1.158015195,-1.316952962,-1.263603498,-1.002176919,-1.13076828,-1.036212173,-0.913640169
PU030-JBA-08162021,Spill,7/16/2021 0:00,Pumpkinseed,Lepomis,gibbosus,U,Whole Body,10,1,18.28,1.261976191,0.2315,0.04955,0.0379,0.0925,0.608,0.537,5.02,9.63,20.1,5.7,11.7,0.0835,0.0535,0.1575,0.1225,8.17,1.18,1250,1.32,1.62,1.11,0.141,0.0925,30.4,65.8,11.2,0.054,0.082,0.0555,1.43,0.061,0.0575,0.14,3.85,0.263,0.081,2.15,1.44,0.669,0.07,1.38,0.055,0.0424,0.07,0.07,0.07,0.101,0.0745,0.093,0.1235,1437.63935,-0.635449005,-1.304956341,-1.42136079,-1.033858267,-0.216096421,-0.270025714,0.700703717,0.983626287,1.303196057,0.755874856,1.068185862,-1.078313525,-1.271646218,-0.802719442,-0.911863911,0.912222057,0.071882007,3.096910013,0.120573931,0.209515015,0.045322979,-0.850780887,-1.033858267,1.482873584,1.818225894,1.049218023,-1.26760624,-1.086186148,-1.255707017,0.155336037,-1.214670165,-1.240332155,-0.853871964,0.58546073,-0.580044252,-1.091514981,0.33243846,0.158362492,-0.174573882,-1.15490196,0.139879086,-1.259637311,-1.372634143,-1.15490196,-1.15490196,-1.15490196,-0.995678626,-1.127843727,-1.031517051,-0.908333042
PU031-JBA-08162021,Spill,7/16/2021 0:00,Pumpkinseed,Lepomis,gibbosus,U,Whole Body,9,0.954242509,19.45,1.288919606,0.0685,0.0485,0.1225,0.0905,0.335,0.157,4.37,8.28,21.9,3.55,16.8,0.082,0.0525,0.154,0.12,12.1,1.21,1150,1.6,1.79,0.2425,0.1375,0.225,25,31.2,8.6,0.053,0.08,0.054,0.721,0.0595,0.0565,0.137,4.86,0.2575,0.079,0.2265,0.962,0.0685,0.2265,0.338,0.054,0.0415,0.0685,0.0685,0.0685,0.0985,1.35,0.091,0.121,1298.376,-1.164309429,-1.314258261,-0.911863911,-1.043351421,-0.474955193,-0.804100348,0.640481437,0.918030337,1.340444115,0.550228353,1.225309282,-1.086186148,-1.279840697,-0.812479279,-0.920818754,1.08278537,0.08278537,3.06069784,0.204119983,0.252853031,-0.615288257,-0.861697302,-0.647817482,1.397940009,1.494154594,0.934498451,-1.27572413,-1.096910013,-1.26760624,-0.142064735,-1.225483034,-1.247951552,-0.863279433,0.686636269,-0.589222767,-1.102372909,-0.644931794,-0.016824928,-1.164309429,-0.644931794,-0.4710833,-1.26760624,-1.381951903,-1.164309429,-1.164309429,-1.164309429,-1.00656377,0.130333768,-1.040958608,-0.91721463
PU032-JBA-08162021,Spill,7/16/2021 0:00,Pumpkinseed,Lepomis,gibbosus,U,Whole Body,5,0.698970004,6.29,0.798650645,0.216,0.0462,0.1165,0.0865,0.49,0.1495,1.24,2.57,5.21,2.51,6.78,0.078,0.165,0.147,0.1145,6.76,1.22,493,0.935,1.28,0.231,0.1315,0.0865,4.42,25.5,5.94,0.0505,0.0765,0.0515,0.2175,0.057,0.054,0.278,1.58,0.0745,0.0755,0.58,1.29,0.0655,1.53,0.0975,0.0515,0.03955,0.0655,0.0655,0.0655,0.094,0.0695,0.087,0.115,566.15425,-0.665546249,-1.335358024,-0.933674075,-1.062983893,-0.30980392,-0.825358807,0.093421685,0.409933123,0.716837723,0.399673721,0.831229694,-1.107905397,-0.782516056,-0.832682665,-0.941194513,0.829946696,0.086359831,2.692846919,-0.029188389,0.10720997,-0.63638802,-0.881074247,-1.062983893,0.645422269,1.40654018,0.773786445,-1.296708622,-1.116338565,-1.288192771,-0.662540739,-1.244125144,-1.26760624,-0.555955204,0.198657087,-1.127843727,-1.122053048,-0.236572006,0.11058971,-1.1837587,0.184691431,-1.010995384,-1.288192771,-1.402853512,-1.1837587,-1.1837587,-1.1837587,-1.026872146,-1.158015195,-1.060480747,-0.93930216
PU033-JBA-08162021,Spill,7/16/2021 0:00,Pumpkinseed,Lepomis,gibbosus,U,Whole Body,8,0.903089987,10.95,1.039414119,0.0675,0.0476,0.12,0.089,0.638,0.309,3.66,4.08,7.58,1.97,6.91,0.0805,0.0515,0.1515,0.118,9.46,2,825,1.15,0.92,0.238,0.135,0.089,19.1,84.3,6.93,0.052,0.0785,0.053,0.224,0.0585,0.0555,0.1345,3.03,0.2525,0.0775,0.2225,1.35,0.0675,2.02,0.332,0.053,0.04075,0.0675,0.0675,0.0675,0.097,0.072,0.0895,0.1185,983.87585,-1.170696227,-1.322393047,-0.920818754,-1.050609993,-0.195179321,-0.510041521,0.563481085,0.610660163,0.879669206,0.294466226,0.839478047,-1.09420412,-1.288192771,-0.819587367,-0.928117993,0.975891136,0.301029996,2.916453949,0.06069784,-0.036212173,-0.623423043,-0.869666232,-1.050609993,1.281033367,1.925827575,0.840733235,-1.283996656,-1.105130343,-1.27572413,-0.649751982,-1.232844134,-1.255707017,-0.871277716,0.481442629,-0.597738618,-1.110698297,-0.652669985,0.130333768,-1.170696227,0.305351369,-0.478861916,-1.27572413,-1.389872387,-1.170696227,-1.170696227,-1.170696227,-1.013228266,-1.142667504,-1.048176965,-0.92628165
PU034-JBA-08162021,Spill,7/16/2021 0:00,Pumpkinseed,Lepomis,gibbosus,U,Whole Body,6,0.77815125,6.99,0.844477176,0.219,0.0468,0.03575,0.0265,1.16,0.477,1.46,2.16,9.58,2.81,7.96,0.079,0.0505,0.149,0.482,52.7,3.41,614,0.799,0.707,0.234,0.133,0.0875,15.9,68.5,5.7,0.051,0.0775,0.0525,0.22,0.0575,0.0545,0.627,1.15,0.2485,0.0765,0.219,1.53,0.0665,1.18,0.099,0.052,0.04015,0.0665,0.0665,0.0665,0.095,0.0705,0.088,0.117,795.2377,-0.659555885,-1.329754147,-1.446723954,-1.576754126,0.064457989,-0.321481621,0.164352856,0.334453751,0.981365509,0.44870632,0.900913068,-1.102372909,-1.296708622,-0.826813732,-0.316952962,1.721810615,0.532754379,2.788168371,-0.097453221,-0.150580586,-0.630784143,-0.876148359,-1.057991947,1.201397124,1.835690571,0.755874856,-1.292429824,-1.110698297,-1.279840697,-0.657577319,-1.240332155,-1.263603498,-0.202732459,0.06069784,-0.604673607,-1.116338565,-0.659555885,0.184691431,-1.177178355,0.071882007,-1.004364805,-1.283996656,-1.39631445,-1.177178355,-1.177178355,-1.177178355,-1.022276395,-1.151810883,-1.055517328,-0.931814138
PU035-JBA-08162021,Spill,7/16/2021 0:00,Pumpkinseed,Lepomis,gibbosus,U,Whole Body,6,0.77815125,5.14,0.710963119,0.227,0.04865,0.1225,0.091,0.325,0.157,3.74,7.06,19.6,3.57,21.4,0.082,0.0525,0.1545,0.12,6.74,1.08,920,0.747,0.674,0.2425,0.138,0.091,41.4,96.3,16.4,0.053,0.0805,0.054,0.81,0.0595,0.0565,0.137,0.592,0.2575,0.0795,0.857,18.4,0.069,0.069,0.818,0.054,0.0415,0.069,0.069,0.069,0.0985,0.073,0.091,0.121,1163.64115,-0.643974143,-1.312917155,-0.911863911,-1.040958608,-0.488116639,-0.804100348,0.572871602,0.848804701,1.292256071,0.552668216,1.330413773,-1.086186148,-1.279840697,-0.811071516,-0.920818754,0.828659897,0.033423755,2.963787827,-0.126679398,-0.171340103,-0.615288257,-0.860120914,-1.040958608,1.617000341,1.983626287,1.214843848,-1.27572413,-1.09420412,-1.26760624,-0.091514981,-1.225483034,-1.247951552,-0.863279433,-0.227678293,-0.589222767,-1.099632871,-0.067019178,1.264817823,-1.161150909,-1.161150909,-0.087246696,-1.26760624,-1.381951903,-1.161150909,-1.161150909,-1.161150909,-1.00656377,-1.13667714,-1.040958608,-0.91721463
PU036-JBA-08162021,Spill,7/16/2021 0:00,Pumpkinseed,Lepomis,gibbosus,U,Whole Body,7,0.84509804,10.31,1.013258665,0.223,0.04775,0.0365,0.089,1.24,0.664,5,5.09,7.32,1.72,5.7,0.0805,0.0515,0.1515,0.118,12.5,1.67,1290,1.58,1.1,0.2385,0.1355,0.183,25.8,82.7,12.2,0.052,0.079,0.053,0.472,0.0585,0.0555,0.1345,3.9,0.253,0.078,0.223,1.5,0.0675,0.223,0.3325,0.053,0.04075,0.0675,0.0675,0.0675,0.097,0.072,0.0895,0.119,1463.794,-0.651695137,-1.321026624,-1.437707136,-1.050609993,0.093421685,-0.177831921,0.698970004,0.706717782,0.864511081,0.235528447,0.755874856,-1.09420412,-1.288192771,-0.819587367,-0.928117993,1.096910013,0.222716471,3.11058971,0.198657087,0.041392685,-0.622511617,-0.868060705,-0.73754891,1.411619706,1.91750551,1.086359831,-1.283996656,-1.102372909,-1.27572413,-0.326058001,-1.232844134,-1.255707017,-0.871277716,0.591064607,-0.596879479,-1.107905397,-0.651695137,0.176091259,-1.170696227,-0.651695137,-0.47820835,-1.27572413,-1.389872387,-1.170696227,-1.170696227,-1.170696227,-1.013228266,-1.142667504,-1.048176965,-0.924453039
PU037-JBA-08162021,Spill,7/16/2021 0:00,Pumpkinseed,Lepomis,gibbosus,U,Whole Body,8,0.903089987,15.35,1.18610838,0.2255,0.04835,0.0368,0.02725,0.332,0.04725,5.25,7.82,23,5.32,19.1,0.0815,0.052,0.1535,0.1195,8.32,0.71,1530,1.58,1.71,0.994,0.137,0.09,33.4,35.2,10,0.0525,0.0795,0.054,0.902,0.059,0.056,0.0412,2.5,0.256,0.079,10.5,52.1,0.0685,2.09,0.102,0.0535,0.0412,0.0685,0.0685,0.0685,0.098,0.0725,0.0905,0.12,1753.37555,-0.646853454,-1.315603522,-1.434152181,-1.564633493,-0.478861916,-1.325598187,0.720159303,0.893206753,1.361727836,0.725911632,1.281033367,-1.088842391,-1.283996656,-0.81389162,-0.922632095,0.920123326,-0.148741651,3.184691431,0.198657087,0.23299611,-0.002613616,-0.863279433,-1.045757491,1.523746467,1.546542663,1,-1.279840697,-1.099632871,-1.26760624,-0.044793462,-1.229147988,-1.251811973,-1.385102784,0.397940009,-0.591760035,-1.102372909,1.021189299,1.716837723,-1.164309429,0.320146286,-0.991399828,-1.271646218,-1.385102784,-1.164309429,-1.164309429,-1.164309429,-1.008773924,-1.139661993,-1.043351421,-0.920818754
PU038-JBA-08162021,Spill,7/16/2021 0:00,Pumpkinseed,Lepomis,gibbosus,U,Whole Body,8,0.903089987,12.02,1.079904468,0.219,0.04695,0.03575,0.0875,2.36,0.618,3.33,3.79,9.08,3.1,10.5,0.079,0.0505,0.149,0.116,19.3,1.11,1150,0.646,0.758,0.2345,0.133,0.0875,28.5,78.9,18.5,0.051,0.0775,0.0525,0.46,0.0575,0.0545,0.685,5.15,0.249,0.0765,0.219,4.19,0.219,0.0665,0.099,0.052,0.04015,0.0665,0.0665,0.0665,0.0955,0.0705,0.088,0.117,1344.10035,-0.659555885,-1.328364403,-1.446723954,-1.057991947,0.372912003,-0.209011525,0.522444234,0.57863921,0.958085849,0.491361694,1.021189299,-1.102372909,-1.296708622,-0.826813732,-0.935542011,1.285557309,0.045322979,3.06069784,-0.189767482,-0.120330794,-0.629857153,-0.876148359,-1.057991947,1.45484486,1.897077003,1.267171728,-1.292429824,-1.110698297,-1.279840697,-0.337242168,-1.240332155,-1.263603498,-0.164309429,0.711807229,-0.603800653,-1.116338565,-0.659555885,0.622214023,-0.659555885,-1.177178355,-1.004364805,-1.283996656,-1.39631445,-1.177178355,-1.177178355,-1.177178355,-1.019996628,-1.151810883,-1.055517328,-0.931814138
PU039-JBA-08162021,Spill,7/16/2021 0:00,Pumpkinseed,Lepomis,gibbosus,U,Whole Body,8,0.903089987,14.64,1.165541077,0.066,0.0468,0.03575,0.0265,0.33,0.0459,3.36,4.31,8.77,3.3,9.77,0.079,0.0505,0.149,0.116,6.13,1.36,1050,2.29,2.18,1.2,0.133,0.0875,21.7,72,9.41,0.051,0.0775,0.0525,0.665,0.0575,0.0545,1.29,1.41,0.248,0.0765,0.835,10.6,0.066,7.15,0.099,0.052,0.04,0.066,0.066,0.066,0.095,0.0705,0.088,0.1165,1220.33845,-1.180456064,-1.329754147,-1.446723954,-1.576754126,-0.48148606,-1.338187314,0.526339277,0.63447727,0.942999593,0.51851394,0.989894564,-1.102372909,-1.296708622,-0.826813732,-0.935542011,0.787460475,0.133538908,3.021189299,0.359835482,0.338456494,0.079181246,-0.876148359,-1.057991947,1.336459734,1.857332496,0.973589623,-1.292429824,-1.110698297,-1.279840697,-0.177178355,-1.240332155,-1.263603498,0.11058971,0.149219113,-0.605548319,-1.116338565,-0.078313525,1.025305865,-1.180456064,0.854306042,-1.004364805,-1.283996656,-1.397940009,-1.180456064,-1.180456064,-1.180456064,-1.022276395,-1.151810883,-1.055517328,-0.933674075
PU040-LIV-08162021,Spill,7/16/2021 0:00,Pumpkinseed,Lepomis,gibbosus,M,Liver,13,1.113943352,40.79,1.610553705,0.545,0.117,0.295,0.0665,0.2185,0.1145,24,31.3,28.8,12.7,15.2,0.1975,0.1655,0.372,0.1655,11.9,2.81,2150,8.01,6.76,1.38,0.332,0.545,156,133,78.5,0.1655,0.1935,0.1305,0.1665,0.144,0.1655,0.1,7.24,1.57,0.191,0.4125,0.1655,0.1655,0.1655,0.247,0.13,0.1,0.146,0.1655,0.1655,0.2375,0.1765,0.2195,0.2915,2676.3485,-0.263603498,-0.931814138,-0.530177984,-1.177178355,-0.660548559,-0.941194513,1.380211242,1.495544338,1.459392488,1.103803721,1.181843588,-0.7044329,-0.781202002,-0.42945706,-0.781202002,1.075546961,0.44870632,3.33243846,0.903632516,0.829946696,0.139879086,-0.478861916,-0.263603498,2.193124598,2.123851641,1.894869657,-0.781202002,-0.713319031,-0.884389488,-0.778585762,-0.841637508,-0.781202002,-1,0.859738566,0.195899652,-0.718966633,-0.384576047,-0.781202002,-0.781202002,-0.781202002,-0.607303047,-0.886056648,-1,-0.835647144,-0.781202002,-0.781202002,-0.624336386,-0.75325529,-0.658565475,-0.535361441
PU040-MU-08162021,Spill,7/16/2021 0:00,Pumpkinseed,Lepomis,gibbosus,M,Muscle,13,1.113943352,40.79,1.610553705,0.23,0.0493,0.03765,0.092,0.092,0.1595,2.96,4.61,4.47,2.51,2.96,0.083,0.0695,0.1565,0.0695,2.06,1.19,345,4.47,2.95,0.51,0.14,0.0695,10.2,36.7,12.2,0.0695,0.0815,0.055,0.07,0.0605,0.0695,0.139,0.745,0.2615,0.0805,0.1735,3.87,0.23,0.0695,0.104,0.055,0.04215,0.0615,0.0695,0.0695,0.1,0.074,0.0925,0.1225,440.8041,-0.638272164,-1.307153081,-1.424235019,-1.036212173,-1.036212173,-0.797239313,0.471291711,0.663700925,0.650307523,0.399673721,0.471291711,-1.080921908,-1.158015195,-0.805485658,-1.158015195,0.31386722,0.075546961,2.537819095,0.650307523,0.469822016,-0.292429824,-0.853871964,-1.158015195,1.008600172,1.564666064,1.086359831,-1.158015195,-1.088842391,-1.259637311,-1.15490196,-1.218244625,-1.158015195,-0.8569852,-0.127843727,-0.582528307,-1.09420412,-0.760700521,0.587710965,-0.638272164,-1.158015195,-0.982966661,-1.259637311,-1.375202421,-1.211124884,-1.158015195,-1.158015195,-1,-1.13076828,-1.033858267,-0.911863911
PU041-LIV-08162021,Spill,7/16/2021 0:00,Pumpkinseed,Lepomis,gibbosus,M,Liver,12,1.079181246,30.45,1.483587297,0.835,0.1785,0.1365,0.3335,0.76,0.575,1.4,3.35,6.04,1.14,2.74,0.301,0.2525,0.172,0.2525,7.54,1.66,423,0.475,0.68,0.27,0.1535,0.2525,6.33,65.8,7.65,0.2525,0.2945,0.199,0.254,0.219,0.2525,0.505,8.37,0.2865,0.2915,0.1905,0.2525,0.2525,0.2525,0.377,0.1985,0.1525,0.223,0.2525,0.2525,0.3625,0.269,0.335,0.4445,547.017,-0.078313525,-0.74836178,-0.864867349,-0.476904162,-0.119186408,-0.240332155,0.146128036,0.525044807,0.781036939,0.056904851,0.437750563,-0.521433504,-0.597738618,-0.764471553,-0.597738618,0.877371346,0.220108088,2.626340367,-0.32330639,-0.167491087,-0.568636236,-0.81389162,-0.597738618,0.80140371,1.818225894,0.883661435,-0.597738618,-0.530914701,-0.701146924,-0.595166283,-0.659555885,-0.597738618,-0.296708622,0.922725458,-0.542875374,-0.535361441,-0.72010502,-0.597738618,-0.597738618,-0.597738618,-0.42365865,-0.702239489,-0.816730156,-0.651695137,-0.597738618,-0.597738618,-0.440691989,-0.57024772,-0.474955193,-0.352128235
PU041-MU-08162021,Spill,7/16/2021 0:00,Pumpkinseed,Lepomis,gibbosus,M,Muscle,12,1.079181246,30.45,1.483587297,0.228,0.04885,0.123,0.0915,0.0915,0.158,0.352,0.518,1.05,0.146,0.41,0.0825,0.069,0.547,0.069,2.08,0.597,93.7,0.13,0.187,0.074,0.04205,0.069,1.32,21,2.86,0.069,0.0805,0.0545,0.0695,0.06,0.069,0.138,0.573,0.259,0.08,0.052,0.228,0.069,0.069,0.103,0.0545,0.0418,0.061,0.069,0.069,0.0995,0.0735,0.0915,0.1215,128.6982,-0.642065153,-1.311135432,-0.910094889,-1.038578906,-1.038578906,-0.801342913,-0.453457337,-0.28567024,0.021189299,-0.835647144,-0.387216143,-1.083546051,-1.161150909,-0.262012674,-1.161150909,0.318063335,-0.224025669,1.971739591,-0.886056648,-0.728158393,-1.13076828,-1.376234,-1.161150909,0.120573931,1.322219295,0.456366033,-1.161150909,-1.09420412,-1.263603498,-1.158015195,-1.22184875,-1.161150909,-0.860120914,-0.241845378,-0.586700236,-1.096910013,-1.283996656,-0.642065153,-1.161150909,-1.161150909,-0.987162775,-1.263603498,-1.378823718,-1.214670165,-1.161150909,-1.161150909,-1.002176919,-1.133712661,-1.038578906,-0.915423722
PU042-JBA-08162021,Spill,7/16/2021 0:00,Pumpkinseed,Lepomis,gibbosus,U,Whole Body,9,0.954242509,10.43,1.018284308,0.0815,0.19,0.145,0.1075,0.385,0.186,4.98,8.3,9.82,3.44,7.88,0.097,0.0815,0.183,0.0815,7.38,1.27,830,3.23,2.83,0.945,0.163,0.2685,48.4,58.6,10.2,0.0815,0.095,0.064,0.082,0.0705,0.0815,0.162,4.74,0.305,0.094,4.04,7.9,0.0815,0.0815,0.1215,0.064,0.0492,0.072,0.0815,0.0815,0.117,0.0865,0.108,0.1435,1018.0477,-1.088842391,-0.721246399,-0.838631998,-0.968591536,-0.41453927,-0.730487056,0.697229343,0.919078092,0.992111488,0.536558443,0.896526217,-1.013228266,-1.088842391,-0.73754891,-1.088842391,0.868056362,0.103803721,2.919078092,0.509202522,0.451786436,-0.024568191,-0.787812396,-0.57105571,1.684845362,1.767897616,1.008600172,-1.088842391,-1.022276395,-1.193820026,-1.086186148,-1.151810883,-1.088842391,-0.790484985,0.675778342,-0.515700161,-1.026872146,0.606381365,0.897627091,-1.088842391,-1.088842391,-0.915423722,-1.193820026,-1.308034897,-1.142667504,-1.088842391,-1.088842391,-0.931814138,-1.062983893,-0.966576245,-0.843148099
